text,label
police say a man has been arrested on suspicion of spraying swastikas on israeli flags in jerusalem the suspect is from the abu tor neighborhood and is in his s police say,0
the chairman of the qatari committee for the reconstruction of gaza mohammed al emadi described israeli claims about the presence of a building belonging to qatar inside the al shifa hospital as baseless and untrue,0
israeli forces raided a cell in ketziot prison on saturday in israel s southern naqab negev desert and physically assaulted palestinian detainees including thaer abu asab a witness says,0
the united nations office for the coordination of humanitarian affairs un ocha said that the number of palestinians who fleed their homes due to the israeli aggression on the gaza strip has exceeded,0
in an address to the nation prime minister benjamin netanyahu vows to use all the power of the idf to destroy hamas s capabilities and tells gaza s residents to get out now,1
the chief of the israeli air force says the military during the upcoming ground offensive in the gaza strip will be treating the hamas terror group as if it was not harmed at all by the last two weeks of heavy airstrikes on its assets,1
defense minister yoav gallant threatens the hamas terror group after it launched a murderous invasion in southern israel today and fired thousands of rockets it did not distinguish between women children and elderly it harmed all of them,1
foreign minister eli cohen calls on un secretary general antonio guterres to resign during a visit to the un offices in geneva as well as meetings with the international committee of the red cross and the world health organization,0
the family of shani louk a german israeli woman who was believed to have been abducted to the gaza strip during hamas s october onslaught is informed of her death,1
the commanding officer of the nahal infantry brigade col jonathan steinberg was killed this morning during clashes with hamas terrorists in the kerem shalom area near the border with the gaza strip the military says,0
the idf says it is conducting strikes in lebanon in response to rockets fired at israel earlier the military says rockets flew into israeli territory one hit a building in kiryat shmona without casualties,1
the israel electric corporation says its employees were wounded in the anti tank guided missile attack from lebanon,0
an israeli airstrike today at a school where thousands of palestinians were seeking refuge from the barbaric israeli war on gaza killed and injured dozens of people according to wafa correspondent,0
dubai united arab emirates internet access across the war torn nation of yemen collapsed early this morning without explanation web monitors say,0
bolivia s government has declared its severing of its diplomatic ties with the israeli occupation the bolivian foreign ministry said the move comes in protest of the israel s committing of crimes against humanity in its attacks on the gaza strip,0
hamas s al qasam brigades have taken responsibility for the rocket barrage fired at tel aviv video shows smoke rising from a building apparently damaged by the rocket fire reports of a direct rocket impact in tel aviv pic twitter,1
after today s deadly shooting in egypt the national security council urges israelis in sinai and egypt to leave the country as soon as possible,1
israeli occupation forces punitively blew up the family home of the late palestinian martyr hassan qatnani in the askar refugee camp located east of nablus in the occupied west bank according to local sources,0
israeli forces this evening quelled the anti settlement rally in sheikh jarrah neighborhood in east jerusalem and detained five people said eyewitnesses,0
israel calls bolivia s decision to cut ties a surrender to terrorism and to the ayatollah s regime in iran,1
by hani mahmoud in khan younis gaza in gaza s west a public school full of people displaced was targeted by israeli gunboats there are reports of serious injuries,0
police publish footage of border police officers fighting hamas terrorists in southern israel and rescuing israeli civilians under fire,1
a cnn team on the ground in israel near the gaza perimeter is seeing and hearing evidence of a significant number of israeli tanks moving through the northeastern part of the gaza strip what sounds like tank fire can be heard too,0
three people are wounded in rocket strikes in the jerusalem region the magen david adom ambulance service says,0
the palestinian journalists syndicate pjs today condemned attacks by the israeli occupation police against journalists covering events in occupied east jerusalem and the obstruction of their work,0
dozens of palestinians have been killed and wounded in a series of israeli raids that targeted inhabited homes in the gaza strip,0
us boxing legend floyd mayweather announces his support for israel and sends aid to the country on his private jet i stand with israel against the hamas terrorists,1
the white house says prime minister benjamin netanyahu agreed to allow the continuous flow of international aid into gaza from egypt during his phone call with us president joe biden earlier today,0
four terrorists are still holding two israelis hostage in an apartment in ofakim some miles kilometers from the gaza border,0
the israel defense forces announces air defense units intercepted an aerial threat that was identified in the red sea area south of eilat,1
a palestinian man identified as khaded al sayyeh ulawn was killed and two others were injured by israeli occupation forces bullets at the entrance to the village of burqa east of ramallah,0
malaysia said it will not recognise unilateral sanctions in response to a proposed us law to impose sanctions on supporters of hamas and other armed palestinian groups the reuters news agency reports,0
the shin bet security agency names another three members killed during the hamas attack on southern israel,0
we re getting reports that a rocket has landed in eilat city in southern israel warning sirens were not activated and the source of the rocket was not immediately known,0
us secretary of state antony blinken met with iraqi prime minister mohamed shia al sudani during a surprise visit to iraq on sunday,0
this live page is now closed please follow the latest on the israel hamas war on our new live page here you can read more about the israeli army s claims about al shifa hospital here and here,0
israel s war on gaza could lead to possible adjustments in the uae s foreign policy with regards to export control measures after the gulf nation came in the crosshairs of the us and the eu for its continued links to russia,0
in a meeting with local council leaders from west bank settlements prime minister benjamin netanyahu warns about a minority of extremists carrying out violent activity that could lead to an escalation in the area,0
a young man was shot in the abdomen during a raid on the town of beit furik east of nablus local media reports he is on his way to the hospital,0
the un s world food programme said humanitarian access must be expanded to allow people to receive life saving aid in the bombarded territory,0
a palestinian youth was injured by bullets from the occupation forces while two siblings were detained during an israeli military raid in the town of beitunia west of ramallah,0
security forces are still trying to extricate an undisclosed number of israelis who have been held hostage for hours by hamas gunmen inside the dining hall at kibbutz be eri,1
following the october attacks by hamas netanyahu s government was calling for vengeance but on the fringes of the israeli public discourse anti war voices were persisting,1
the israel defense forces says it has carried out drone strikes against two more hezbollah cells in southern lebanon allegedly preparing anti tank guided missile attacks,1
sirens sound in dozens of communities across israel including tel aviv as a heavy volley of rockets is fired from gaza,0
hagari the army spokesman has shared a black and white video on social media of the raids saying they came in response to launches from lebanon towards israel over the past day,1
even a country that boasts of its preparedness for war needs to maintain substantial reserves of weapons and ammunition for israel pausing the war could be advantageous from a military point of view,1
as israeli tanks continue to surround the indonesian hospital ismail al ghoul a journalist based in gaza has given al jazeera these updates from the ground,0
at least one israeli has been killed when a gunman opened fire on a bus full of israeli tourists in egypt according to hebrew and arabic media reports,0
israeli warplanes continued tonight its violent airstrikes against the besieged gaza strip killing and injuring several people,0
the hezbollah terror group claims responsibility for rocket fire on the northern city of kiryat shmona earlier,0
an anti tank guided missile was launched at an israeli tank operating on the lebanon border close to the northern community of avivim the military says according to the israel defense forces there are no injuries in the attack,1
two israelis were shot while driving near the northern west bank settlement of itamar in an apparent terror attack the magen david adom emergency service says,0
rocket alerts sound in various locations throughout israel including in tel aviv jerusalem the central shfela region and towns around gaza jerusalem residents report hearing at least one interception over the city,0
tens of thousands demonstrated sunday evening in the moroccan city of casablanca in solidarity with palestinian people and to denounce the ongoing israeli aggression for the rd day,0
at least four palestinians were killed in the latest israeli bombing of the jabalia refugee camp which targeted abu qamar street,0
the israeli military s precise and targeted operation inside gaza city s shifa hospital continues as of this morning the idf says,1
the israeli military s repeated apparently unlawful attacks on medical facilities personnel and transport are further destroying the gaza strip s healthcare system and should be investigated as war crimes human rights watch hrw said today,0
in a news conference that has largely been devoted to promising the war on gaza will continue after the temporary truce deal israeli pm netanyahu also addressed criticism over the release of palestinian prisoners,1
israeli soldiers have killed a palestinian at the entrance of the village of burqa east of ramallah in the occupied west bank the palestinian ministry of health said,0
hamas angrily accuses the united nations agency for palestinian refugees of colluding with israel in the forced displacement of residents of gaza,0
the palestinian terror group hamas accuses us president joe biden of being wholly responsible for an israeli army operation at gaza s largest hospital,0
israeli ambassador to the us michael herzog says israel is giving an opportunity for gaza terror groups to release the hostages they hold israel is giving an opportunity for the hostages to be released,1
daniel hagari tells reporters the israeli military is putting as much pressure as possible on hamas and working as quick as possible to achieve the release of captives,1
idf spokesman rear adm daniel hagari warns the public not to become complacent amid the relatively slow rate of rocket fire from the gaza strip in recent days complacency must not be shown in the home front,1
a palestinian youth was shot and injured with live fire during confrontations that broke out with israeli forces tonight in the town of al khader to the south of the southern occupied west bank district of hebron according to medical sources,0
israel knows it risks losing international support for its continuing slaughter of children,0
the israel defense forces says it carried out a drone strike against a terror cell in southern lebanon that launched rockets at the mount dov area earlier today,1
a palestinian young man was injured by live israeli ammunition this morning during confrontations with israeli occupation forces in the village of usarin to the south of nablus in the occupied west bank according to medical sources,0
israeli occupation forces today attacked a protest in support of gaza on salah al din street in jerusalem,0
israeli airstrikes have caused extensive damage to hospital departments and exposed residents and patients to suffocation at the al quds hospital the palestinian red crescent society said sunday,0
two rockets in the latest barrage from gaza hit the town of sderot one slammed into a home and another hit an outdoor shelter some damage was caused but none were harmed,0
the palestinian journalists syndicate has warned of possible israeli plans to carry out what it called widespread crimes as gaza is plunged into darkness after internet and phone lines were cut,0
colonial israeli settlers vandalized and destroyed more than trees and other infrastructure serving the local palestinian villages in masafer yatta region to the south of hebron in the occupied west bank according to local sources,0
israeli forces have killed three palestinians and wounded six in the town of abu dis in the occupied west bank the palestinian wafa news agency reported,0
israeli news outlet haaretz has reported that the agreement includes visits by the red cross to the captives who have not yet been released as well as a supply of medicine,1
israeli occupation forces arrested palestinian civilians tonight in the village of umm safa located northwest of ramallah in the occupied west bank according to local sources,0
speaking to al jazeera journalist jihad abu shanab said israeli forces instructed those leaving al shifa hospital to leave through salah al din street,0
at least three palestinians were shot and injured today in multiple israeli colonial settlers attacks against several towns in nablus and jenin,0
sixty people have been arrested after a mob looking for israelis and jews overran an airport in russia s caucasus republic of dagestan the interior ministry says,0
at least people were killed and others were injured today in an israeli airstrike at the homes of the ikhlail and zeno families in gaza city,0
the israel defense forces says ground forces are continuing to operate in the northern part of the gaza strip killing hamas gunmen and destroying sites belonging to the terror group,1
israel angrily dismisses a un resolution urging a humanitarian truce in gaza with the country s ambassador saying israel would continue to defend itself,1
the israeli occupation forces today detained at least palestinians in raids at their homes in the west bank including from the village of azzoun east of qalqilya raising the total detained in the west bank to since october,0
the israel defense forces says it has struck and killed the head of hamas s north khan younis rocket array hassan al abdullah,1
touma the unrwa spokesperson says she lacks the words to describe what has been happening in gaza,0
palestinian civilians were killed after israeli occupation warplanes targeted a house in the nuseirat camp in the central gaza strip,0
russian law enforcement has freed makhachkala airport in the dagestan republic from a mob who stormed the building looking for israelis traveling from tel aviv russia s aviation agency says,0
the israel defense forces says three rockets were launched from lebanon at northern israel a short while ago setting off sirens in the upper galilee towns of tuba zangariyye rosh pina ayelet hashahar and hatzor haglilit,1
a senior military official says that the israel defense forces has concrete evidence that hamas uses al shifa hospital as a military facility,1
the health ministry updates that since the beginning of the war a month ago people have been brought to hospitals around the country for treatment of injuries of them are women and are men,0
the united states has expanded its effort to cut off funding for hamas announcing a second round of sanctions against people and organizations linked to the group since it launched an attack on israel that killed more than people,1
us secretary of state antony blinken made a surprise visit to baghdad following a trip to the occupied west bank earlier in the day iraqi prime minister mohammed shia al sudani met the united states diplomat,0
regardless of how the current war ends october marks the day the people of gaza rose up and inflicted defeat upon the world s largest superpower through wounding their captors,0
the israeli occupation forces today demolished two palestinian owned houses and five agricultural rooms in the town of al khader south of the city of bethlehem in the south of the west bank according to a local activist,0
the israeli army s pledge to hit hamas even in southern gaza comes as the military has dropped leaflets ordering people to evacuate the area,1
the brother of a year old palestinian man from east jerusalem who was killed during the hamas onslaught tells the kan public broadcaster that israel police mocked and dismissed him when he tried to report his brother missing,0
ibrahim abusharif a professor at northwestern university in qatar says international pressure to end the gaza war will dictate what comes after the four day pause in fighting,0
senate majority leader chuck schumer tells the pro israel rally in washington that when hamas says from the river to the sea they mean all the present day israel should be a jewish free land,1
as dawn breaks we re hearing that the israeli military has pulled out and suspended raids in the occupied west bank but it was a very busy night multiple cities across the occupied west bank were targets of very heavy israeli military raids,0
israel s united nations ambassador says he wore a yellow star at a recent un security council hearing to shock the body into condemning hamas after his action drew rebukes even from home,1
the number of palestinians murdered by israeli occupation forces since the beginning of the israeli military attack this morning on jenin north of the occupied west bank has risen to according to medical sources,0
the united states condemns heritage minister amichai eliyahu s wholly unacceptable suggestion yesterday that dropping a nuclear bomb on gaza is among israel s options in the war against hamas,0
prime minister benjamin netanyahu issues a warning to hezbollah amid escalating tensions in the north saying the lebanese terror group is playing with fire,1
the war continues,1
israel has repeatedly attacked universities in gaza destroying years of work and research by palestinian scholars and students scholars allege that this amounts to epistemicide the killing of a knowledge system,0
colonial israeli settlers cut down and destroyed decades old olive trees today in the village of yasuf in the occupied west bank province of salfit according to local sources,0
the israel defense forces says it carried out strikes against a series of hezbollah sites in southern lebanon in response to rocket missile and mortar attacks on northern israel today,1
the israel defense forces says it carried out airstrikes against a number of hezbollah positions in southern lebanon in response to rocket and missile fire on northern israel today,1
israeli colonists tonight attacked palestinians and their vehicles on the ramallah nablus road north of ramallah according to security sources,1
the un security council met on monday afternoon for two hours behind closed doors we ve heard the secretary general today warning that gaza is becoming a graveyard for children,0
with the force of israeli airstrikes ripping bodies apart gazans are having a hard time recognizing those killed and many of the dead are being identified with a number rather than a name reuters reports,0
a palestinian citizen was killed by israeli occupation forces at dawn on wednesday during a raid into the city of tulkarm,0
israeli war cabinet minister benny gantz has reiterated at a solidarity rally for the families of the captives in tel aviv that the army will resume fighting after the humanitarian pause,1
a video shared by palestinian journalist mohammed qandeel on instagram and verified by al jazeera shows people digging inside the al shifa medical complex as they attempt to find any suitable location to bury bodies they have been unable to store,0
medics are responding to reports of direct rocket impacts on a number of residential buildings in the southern coastal city of ashkelon there is no immediate information available on casualties hamas claims to have launched rockets at ashkelon,0
a few days is not enough time to address the immense need in gaza following six weeks of fighting and destruction says jan egeland secretary general of the norwegian refugee council,0
israeli occupation warplanes sundayb renewed their bombing of many palestinians homes and agricultural lands in all areas of the gaza strip,0
an israeli official tells the washington post that a deal with hamas that would see the release of dozens of women and children held by the terror group in the gaza strip is nearing fruition and could be announced within days,0
al ahli arab hospital in the gaza strip is currently under siege by israeli tanks the palestine red crescent wrote in a statement on facebook the organisation said that their teams are unable to move to reach and treat the injured,0
in a statement posted on its website the israeli army said that its forces also confiscated weapons and shut down what it described as production laboratories for explosives israel said operations targeted refugee camps in nablus and jenin,1
prime minister benjamin netanyahu spoke with mirjana spoljaric head of the international committee of the red cross to demand the organization call for the release of israelis being held hostage by palestinian terrorists in gaza his office says,1
jordan says it will not heed the order to evacuate the jordanian field hospital in gaza,0
the israeli army s arabic spokesperson has announced that passage through salah al din street in the north of gaza will be allowed between am and pm it s currently am in gaza,0
the israel defense forces says it struck a hezbollah observation post in southern lebanon in response to attacks on the northern border today,1
a failed attempt by terrorists on saturday to enter nir am a kibbutz situated some yards meters away from the border with gaza ended with the death of two perpetrators a local defender says,1
saudi defense minister khalid bin salman is expected at the white house on monday for talks with officials in the biden administration axios reports,0
a young palestinian man was shot dead by israeli occupation forces this morning during an israeli military incursion into the aqabat jabr refugee camp located south of jericho in the occupied west bank according to medical sources,0
the israel defense forces says that several mortars were fired recently at israel from lebanon setting off air raid sirens in the border town of shtula the mortars fell in open areas and no injuries were reported the idf says,0
dozens of palestinian citizens have been murdered and many more sustained injuries over the last hours as israeli airstrikes continued to rain down on the gaza strip for the th consecutive day,0
pope francis pleads for an end to the hamas israel war amid fears it could broaden and calls for more humanitarian aid to be allowed into the gaza strip war is always a defeat it is a destruction of human fraternity,0
the qatari ministry of foreign affairs says israel s bombardment of the gaza based hospital is an extension of its policies to target hospitals schools and residential communities in the strip,0
a number of civilians were killed and others injured this evening in the ongoing brutal israeli bombardment of various parts of the war torn gaza strip,0
chris gunness said the captive release deal which is set to go into effect tomorrow shows that hamas and israel are able to negotiate when the proper interlocutors are involved and pressure is applied,0
ambassador riyad mansour the permanent observer of the state of palestine to the united nations said the israeli strike on the jabalya refugee camp in northern gaza was a crime and urged the international criminal court icc to take action,0
the palestine red crescent society says it received aid trucks through the rafah border crossing on friday,0
the head of the elite multidimensional unit also known as the ghost unit col roi levy was killed yesterday as his forces battled hamas terrorists in the southern community of re im,0
uk prime minister rishi sunak says he supports a pause in fighting to allow aid into gaza though he rejects calls for a full ceasefire in the israel hamas war sunak says that israel has the right to respond militarily to hamas s oct,1
israeli occupation authorities have compelled fayza al ebeidi a palestinian woman citizen of occupied jerusalem to demolish her two residential apartments in the neighborhood of beit hanina north of occupied jerusalem,0
the idf issues a graphic overlay of a satellite image of shifa hospital showing what it says are hamas command centers hidden underneath the hospital,1
condemnation by indonesia for the israeli siege on the indonesian hospital in gaza is extremely important according to radityo dharmaputra a lecturer at the department of international relations at universitas airlangga in surabaya indonesia,0
palestinian civilians including children and women were killed and dozens were injured in the ongoing occupation bombing of the northern gaza strip,0
witnesses have told us that israeli soldiers are moving further into gaza city centre and are only about metres feet from al shifa hospital the israeli army says this is where hamas s command centre is,1
at least seven palestinians were killed and several others injured in an israeli airstrike that bombarded a house in khan yunis city south of the besieged gaza strip said medical sources,0
a palestinian lawyer was today injured by the israeli occupation forces bullets west of salfit in the north of the west bank,0
the spokesperson for hamas s izz ad din al qassam brigades who goes by the nom de guerre abu obeida threatens the southern coastal city of ashkelon with a major rocket attack in the coming hours,0
the nasser medical complex which has four hospitals suffered indirect and direct hits by israeli missiles according to the palestinian health ministry at least eight palestinians were killed in the attacks and dozens wounded,0
children in gaza who are not killed by bombs run the risk of dying from starvation disease and dehydration said alexandra saieh of save the children speaking from washington dc the situation is catastrophic,0
gaza s health service was already crumbling before israel began bombing its hospitals and it is now on the brink of collapse,0
israeli air strikes have killed photojournalist mohammad moin ayyash along with a number of his family members israeli jets bombed his house in the nuseirat refugee camp on thursday palestinian news agency wafa reported,0
the israel defense forces says an anti tank guided missile was fired from lebanon at the shtula area in northern israel the idf says there are no injuries in the attack,0
egyptian president abdel fattah el sissi reportedly rejected a proposal from cia director william burns for cairo to temporarily manage security in the gaza strip after the war until the palestinian authority is prepared to take over,0
the magen david adom ambulance service says a year old man is moderately hurt by shrapnel following a recent rocket attack on sderot,0
colonial israeli settlers blocked this morning the main entrance to wadi fukin village in the southern west bank province of bethlehem causing significant disruption to the local community according to local sources,0
several rockets were fired from the gaza strip into israel monday morning a sign that hamas is still capable of firing back despite enduring more than three weeks of intense bombardment by the israeli military,0
spanish clothing giant inditex owner of the brand zara announces it is temporarily closing its stores in israel until further notice four days into the war between israel and hamas,0
the world s richest man and the controversial owner of the social media platform formerly known as twitter has posted that phrases such as decolonization and from the river to the sea along with similar euphemisms imply genocide,1
an agreement is reached to bring benny gantz s opposition national unity party into an emergency government amid the war with hamas in gaza following days of negotiations prime minister benjamin netanyahu and gantz announced in a joint statement,1
the israel defense forces says that in the last few hours troops are engaged in fierce battles against hamas terrorists deep in the gaza strip,1
the magen david adom ambulance service says its medics are responding to reports of injuries in a direct rocket impact in the west bank settlement of beitar illit south of jerusalem,0
medical sources told al jazeera that the year old man was killed during an israeli raid in the village of azzun israeli forces have carried out near daily raids across the occupied west bank since october,0
the israel defense forces says troops killed numerous hamas terrorists during ground operations in the gaza strip over the past day as well as striking some targets,1
the committee to protect journalists reports that journalists and media workers have been killed in attacks including palestinians four israelis and one lebanese since the start of the war on october,0
during a visit to london us vice president kamala harris is asked by reporters if the administration should condition military aid for israel on reduced civilian casualties in gaza amid the war against hamas,1
the united arab emirates is setting up a field hospital in the gaza strip with some beds a surgery department and intensive care units for adults and children,0
sunday november babies evacuated critically injured remain saturday november who calls al shifa a death zone wednesday november israeli raid begins saturday november israeli siege begins,0
local palestinian platforms have published videos on telegram documenting israeli forces assaulting blindfolded palestinian detainees after a large scale arrest campaign in the town of husan near bethlehem in the occupied west bank,0
alana zeitchik whose six cousins are being held hostage in gaza tells the pro israel rally in washington i am here with you because i love my family and i promised i would scream to the ends of the earth for them,1
an israeli settler today plowed a plot of land belonging to khirbet al farisiya a locale in the northern jordan valley in an apparent prelude to taking over the land said a local official,0
idf says troops killed three palestinian terrorists near the southern coastal city of ashkelon,1
israeli forces have killed twice as many palestinian children in the besieged coastal enclave over the past month according to defense for children international palestine,0
hezbollah threatens to attack american positions in the middle east should it intervene directly in the conflict between israel and hamas,0
rocket sirens sounded a short time ago in several communities near the gaza strip alerts went off in kissufim mivtahim ami oz and yesha there are no reports of casualties most communities near gaza have been evacuated amid the war,0
army backed colonial israeli settlers this morning prevented local palestinian residents in the town of kafr ad dik in the occupied west bank province of salfit from accessing their lands and harvesting olives there according to local sources,0
the hamas terror group is calling on arab and muslim countries and the un to intensify efforts to open a permanent humanitarian corridor for the gaza strip and thereby stave off israeli efforts to starve gazans,0
israeli warplanes carried out a series of airstrikes late last night targeting civilian buildings in various areas across the gaza strip after midnight with reports of casualties,0
the israel defense forces says it carried out airstrikes and artillery shelling against a number of hezbollah sites in southern lebanon in response to rocket fire on northern israel earlier,1
australian prime minister anthony albanese has welcomed the truce and release of captives from gaza and called for steps to be taken towards a sustainable ceasefire and long term enduring peace,0
speaking to al jazeera arief rachman a doctor with the medical emergency rescue committee which funds the indonesian hospital in north gaza reflected on the difficulty of building and supporting hospitals in the besieged enclave,0
two israeli troops were killed in gaza on tuesday the israel defense forces idf said in the first announcement of idf troop deaths in the territory since the military ground operation ramped up on friday night the idf named them as staff sgt,0
lebanon s hezbollah terror group says it fired dozens of rockets and shells on at three israeli positions in the contested mount dov region in solidarity with the hamas attack on israel,0
the military announces it carried out strikes in syria in response to a drone attack on a school in israel s southernmost city of eilat,0
the spokesperson for qatar s foreign ministry says that the israeli ground offensive in gaza launched yesterday friday has significantly complicated doha s efforts to secure the release of the hostages taken from israel held in gaza,0
israel promised the us that the thousands of m s it is purchasing from us companies will not go to civilian security teams in the west bank walla reports,1
several mortars were fired from lebanon at israeli military posts along the northern border a short while ago setting off sirens in a number of towns in the western galilee there are no reports of injuries in the attack,1
the israel defense forces says it carried out strikes against some hamas targets in the gaza strip over the past day and killed several field commanders and other terror operatives,1
mahjoob zweiri director of the gulf studies centre and professor of contemporary middle east politics at qatar university says israel will be under severe pressure to not restart its military offensive on gaza at the end of the four day truce,0
the hezbollah terror group says two members were killed in israeli strikes on its positions in southern lebanon earlier today,1
idf spokesman rear adm daniel hagari says the military has carried out strikes to eliminate hezbollah cells in southern lebanon since the start of the war,1
in the wake of the devastating israeli aggression against the palestinian people in gaza and the west bank the death toll has surged to at least with over individuals wounded the ministry of health said in an update this afternoon,0
israeli forces launched a raid early on wednesday in the occupied west bank s town of aqaba,1
this israel defense forces has demolished a home owned by hamas official saleh al arouri in the town of arura near ramallah footage posted to social media shows the controlled blast carried out by the idf,0
seven palestinian civilians were murdered and many more suffered injuries of various degrees this evening in an israeli airstrike which targeted a house in jabalia refugee camp north of the gaza strip according to wafa correspondent,0
israeli forces say their air force has struck more than hamas targets in the gaza strip within one day,1
a young palestinian man was shot dead by israeli occupation forces tonight in the town of huwara to the south of nablus in the occupied west bank according to local and medical sources,0
the israel defense forces says it has been carrying out intensive logistical efforts to resupply ground forces operating in the gaza strip,1
yemen s houthis say they have taken control of an israeli owned ship in the southern red sea with israel describing the incident as an iranian act of terrorism with consequences for international maritime security,0
the israeli occupation forces today prevented a palestinian farmer from working and reclaiming his agricultural land located along the new hebron jerusalem road near the town of beit ummar north of the southern west bank city of hebron,0
the israel defense forces says a number of rockets were fired from lebanon at israel the military says there are no injuries in the latest attack on the northern frontier following an exchange of fire with gunmen earlier today,0
in remarks a short while ago abu obaida said fighters with hamas s armed wing destroyed dozens of israeli military vehicles in the past four days,0
colonial israeli settlers under army protection attacked local palestinian farmers today while picking olives in their own lands on the outskirts of the town aqraba in the occupied west bank province of nablus according to local sources,0
dozens of people were killed and injured in the th day of the israeli aggression on the gaza strip dozens of homes buildings residential apartments and public and private property were also destroyed in various areas of the gaza strip,0
cyprus s government spokesman says a cypriot initiative for the continuous flow of humanitarian assistance from cyprus to gaza will see ships sailing directly to the enclave where united nations personnel will receive it for distribution,0
south africa has filed a referral to the international criminal court for an investigation into alleged war crimes committed by israel in gaza president cyril ramaphosa said,0
thirteen palestinian civilians were brutally murdered today and many more were injured as a result of israeli airstrikes targeting two residential homes in gaza city and in the town of beit lahia according to local sources,0
correction an earlier version of this post said spain was in favour of recognising the state of palestine in the very short term,0
hundreds of fanatic israeli settlers thursday morning broke into the compounds of al aqsa mosque under heavy protection from the israeli police marking the sixth day of the jewish holiday of sukkot,0
ayman safadi says israeli attacks in gaza amount to war crimes that can not be justified as acts of self defence israel is acting in a vengeful manner with no regard for international laws safadi told al jazeera,0
israeli occupation forces wednesday carried out a wide scale detention campaign in the west bank detaining palestinians including female university students,0
police confirm sending hundreds of cops border police troops and idf soldiers into the shuafat refugee camp near jerusalem to raze the home of muhammad zalbani over a fatal stabbing attack in february,1
the houthi movement in yemen shot down a us drone on wednesday more than a week after effectively declaring war on israel raising fears of a regional escalation,0
video footage published on social media and verified by al jazeera shows israeli forces arresting several people at dawn in one of the raids carried out across the occupied west bank,1
a palestinian succumbed tonight to critical wounds he sustained earlier this evening after israeli snipers opened fire on a car that was driving west of tulkarem city said medical sources,0
dozens of people were killed and injured this evening in an israeli bombing that targeted the vicinity of a mosque in the jabalia refugee camp north of the gaza strip,0
the israel defense forces says two mortars were launched from lebanon at northern israel earlier sirens sounded in the upper galilee towns of iftach and ramot naftali,0
at least five people including a woman have been injured following the latest israeli forces raid in the occupied west bank s tulkarem district according to wafa,0
palestinian president mahmoud abbas has commended the efforts of qatar and egypt in helping secure the pause in fighting while renewing calls for a comprehensive cessation of the israeli aggression against the palestinian people,0
as they ve done several times before in recent weeks the relatives of the people held in gaza have set up a shabbat table with empty chairs in the israeli city,1
us and israeli intelligence had earlier expressed their settled certainty that hamas leaders and their command hq were to be found under al shifa hospital,1
dozens of palestinian civilians were killed and dozens of others were injured on tuesday in an israeli bombing that targeted a number of homes in rafah and khan younis in the southern gaza strip,0
family members of the hostages being held by terrorists in gaza are setting out from be er yaakov on the second day of their march from tel aviv to jerusalem the group has asked the public to join them,0
along with his israeli counterpart eli cohen david cameron has visited kibbutz be eri in southern israel the scene of some of the worst violence during the hamas attack on october,1
the palestine red crescent society says the doctors were killed when the israeli military targeted al awda hospital in jabalia in the northern gaza strip,0
s p global ratings announces it is downgrading its outlook for israeli sovereign debt to negative from stable while maintaining the jewish state s aa ratings amid the war in gaza against hamas,0
wafa has confirmed that at least people were killed following a series of strikes across gaza early on monday at least people were killed in the strike in the tal al sultan neighbourhood of rafah in southern gaza,0
during a phone call with us president joe biden jordan s king abdullah ii stressed the importance of a ceasefire and an immediate humanitarian truce in gaza to ensure the uninterrupted delivery of humanitarian aid,0
the palestinian red crescent prcs says it took about hours to transport the sick and wounded from al shifa hospital to facilities in southern gaza,0
turkish president recep tayyip erdogan increases his criticism of israel calling it a terrorist state and claiming it is intent on destroying gaza along with all of its residents,0
families of kidnapped civilians have been receiving text messages in hebrew purporting to be from hamas asking recipients to click on a link to receive information on the hostages kan news reports,0
israeli bulldozers continued today their extensive land clearing operations in the vicinity of abu basal hamlet in the occupied west bank province of salfit according to local sources,0
two palestinians were killed this afternoon when an israeli warplane targeted their vehicles in nuseirat refugee camp in the central gaza strip,0
egypt has condemned international silence on violations of international humanitarian law committed by israel amid the continuing attacks on gaza,0
in the latest series of attacks hezbollah says it has targeted an israeli tank position and israeli soldiers in northern israel as well as a military base in beit hilal and a missile factory in shlomi,0
two palestinians were shot and wounded by israeli occupation forces tonight during confrontations that erupted near the village of tana to the east of nablus in the occupied west bank according to local sources,0
the israel defense forces says it has carried out a drone strike against a terror cell in southern lebanon preparing to carry out an anti tank guided missile attack against an area near the northern community of hanita,1
president isaac herzog visits the southern city of sderot along the border and praises the unimaginable heroism of the people working at the scene following hamas s brutal onslaught,1
thousands of iranians took part in state sponsored marches to protest the deaths of children and other civilians in the gaza war,0
palestinian journalist ismail abu omar has shared a video showing a man searching for his family s clothes from under the rubble of their gaza home which was destroyed in the israeli bombardment,0
tens of thousands of cubans marched through the country s capital havana on thursday to denounce israel s genocide against palestinians in gaza,0
the head of the idf southern command maj gen yaron finkelman entered the gaza strip today with ground forces to carry out an assessment the military says the idf says the assessment with the head of the combat engineering corps brig gen,1
the israeli navy says it killed five palestinian terrorists hiding on zikim beach close to the border with the gaza strip,1
air raid sirens sound in ashkelon ashdod netivot and surrounding areas following a barrage of rockets fired from gaza,0
the idf says it carried out a drone strike against a hezbollah post in southern lebanon in response to an anti tank guided missile attack on an army post on the border which was claimed by the terror group,1
dr ahmed mokhallalati head of the plastic surgery department at the al shifa hospital in gaza says the entire hospital system in the besieged strip is collapsing,0
